# Population 1	PMI_MAL_051901,PMI_MAL_051902,PMI_MAL_051903,PMI_MAL_051904,PMI_MAL_051905_2,PMI_MAL_051906,PMI_MAL_051907_F,PMI_MAL_051908_2,PMI_MAS_031401,PMI_MAS_031402
# Population 2	PMI_CYP_041801,PMI_CYP_041803,PMI_CYP_041804,PMI_CYP_041805,PMI_CYP_041806,PMI_CYP_041808,PMI_CYP_041809,PMI_CYP_041810,PMI_CYP_041811,PMI_CYP_041812,PMI_CYP_041813,PMI_CYP_041814,PMI_CYP_041817,PMI_CYP_041818,PMI_CYP_041819,PMI_CYP_041820,PMI_CYP_041821,PMI_CYP_041826,PMI_CYP_041829,PMI_CYP_041830,PMI_CYP_041833,PMI_CYP_041834,PMI_CYP_041835,PMI_CYP_041836,PMI_CYP_041838,PMI_CYP_041839,PMI_CYP_041840,PMI_CYP_041841,PMI_CYP_041842,PMI_CYP_041843,PMI_CYP_041845,PMI_CYP_041847,PMI_CYP_041849,PMI_CYP_041851,PMI_CYP_061601,PMI_CYP_061602,PMI_CYP_071606,PMI_LEB_0215633,PMI_LEB_0216630,PMI_LEB_0516634,PMI_LEB_635,PMI_LEB_651,PMI_LEB_733,PMI_LEB_734,PMI_LEB_743,PMI_LEB_744,PMI_LEB_746,PMI_RHO_041840,PMI_RHO_041841,PMI_RHO_041844,PMI_RHO_041845,PMI_RHO_041846,PMI_RHO_041847,PMI_RHO_041848,PMI_RHO_041850,PMI_RHO_041852
# Group defaultgrp	1,2
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
34128	un	2154288	0.21504	0.00000	0.00000	0.04728	0.00000	0.00000	0.03692	0.00000	0.00000
34130	un	2154368	-0.00917	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00183	0.00000	0.00000
34132	un	2154528	-0.02076	0.00000	0.00000	-0.01549	0.00000	0.00000	-0.01501	0.00000	0.00000
34133	un	2154608	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
34135	un	2154688	0.05224	0.00000	0.00000	0.01409	0.00000	0.00000	0.01328	0.00000	0.00000
34138	un	2154846	0.25404	0.00000	0.00000	0.25731	0.00000	0.00000	0.25684	0.00000	0.00000
34143	un	2155170	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
34151	un	2155495	0.56903	0.00000	0.00000	0.11170	0.00000	0.00000	0.10135	0.00000	0.00000
34154	un	2155655	-0.03331	0.00000	0.00000	-0.00347	0.00000	0.00000	0.00327	0.00000	0.00000
34159	un	2155980	0.02403	0.00000	0.00000	0.00572	0.00000	0.00000	-0.00014	0.00000	0.00000
34163	un	2156300	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34169	un	2156779	0.25578	0.00000	0.00000	0.03102	0.00000	0.00000	0.02196	0.00000	0.00000
34170	un	2156861	0.13497	0.00000	0.00000	0.10628	0.00000	0.00000	0.09611	0.00000	0.00000
34171	un	2156941	-0.01108	0.00000	0.00000	-0.00164	0.00000	0.00000	-0.00524	0.00000	0.00000
34176	un	2157261	0.10499	0.00000	0.00000	0.07189	0.00000	0.00000	0.06349	0.00000	0.00000
34180	un	2157421	0.32919	0.00000	0.00000	0.01636	0.00000	0.00000	0.00943	0.00000	0.00000
34181	un	2157499	0.26630	0.00000	0.00000	0.01258	0.00000	0.00000	0.00730	0.00000	0.00000
34182	un	2157583	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
34183	un	2157663	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
34185	un	2157823	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
34190	un	2158063	0.33706	0.00000	0.00000	0.02439	0.00000	0.00000	0.01824	0.00000	0.00000
34196	un	2158463	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34197	un	2158543	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34201	un	2158863	0.04299	0.00000	0.00000	0.01742	0.00000	0.00000	0.02381	0.00000	0.00000
34202	un	2158943	0.45338	0.00000	0.00000	0.03982	0.00000	0.00000	0.02985	0.00000	0.00000
34204	un	2159103	0.03182	0.00000	0.00000	0.00113	0.00000	0.00000	-0.00114	0.00000	0.00000
34208	un	2159343	0.00504	0.00000	0.00000	0.00511	0.00000	0.00000	0.02407	0.00000	0.00000
34214	un	2159663	0.17719	0.00000	0.00000	0.10215	0.00000	0.00000	0.11489	0.00000	0.00000
34217	un	2159824	0.23279	0.00000	0.00000	0.01001	0.00000	0.00000	0.00581	0.00000	0.00000
34219	un	2159904	0.08931	0.00000	0.00000	0.03066	0.00000	0.00000	0.03879	0.00000	0.00000
34224	un	2160304	-0.00317	0.00000	0.00000	-0.00016	0.00000	0.00000	-0.00203	0.00000	0.00000
34225	un	2160384	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	-0.00094	0.00000	0.00000
34229	un	2160704	-0.01775	0.00000	0.00000	-0.01808	0.00000	0.00000	-0.01890	0.00000	0.00000
34234	un	2161104	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34238	un	2161424	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
34243	un	2161824	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
34254	un	2162464	0.71411	0.00000	0.00000	0.39929	0.00000	0.00000	0.42018	0.00000	0.00000
34255	un	2162546	0.12004	0.00000	0.00000	0.04840	0.00000	0.00000	0.06058	0.00000	0.00000
34258	un	2162706	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
34260	un	2162786	0.16928	0.00000	0.00000	0.08966	0.00000	0.00000	0.10924	0.00000	0.00000
34265	un	2163186	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
34271	un	2163586	-0.02205	0.00000	0.00000	-0.00070	0.00000	0.00000	0.00018	0.00000	0.00000
34273	un	2163746	0.01258	0.00000	0.00000	0.00484	0.00000	0.00000	-0.00141	0.00000	0.00000
34277	un	2164066	0.32304	0.00000	0.00000	0.07393	0.00000	0.00000	0.06388	0.00000	0.00000
34284	un	2164466	0.03499	0.00000	0.00000	0.00121	0.00000	0.00000	-0.00110	0.00000	0.00000
34287	un	2164706	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
34289	un	2164786	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
34294	un	2165106	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
34299	un	2165346	-0.01882	0.00000	0.00000	-0.00060	0.00000	0.00000	0.00018	0.00000	0.00000
34304	un	2165666	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34322	un	2166707	0.09605	0.00000	0.00000	0.03594	0.00000	0.00000	0.04578	0.00000	0.00000
34323	un	2166787	-0.02445	0.00000	0.00000	-0.00043	0.00000	0.00000	0.00000	0.00000	0.00000
34325	un	2166947	0.12673	0.00000	0.00000	0.05614	0.00000	0.00000	0.06590	0.00000	0.00000
34335	un	2167587	-0.02242	0.00000	0.00000	-0.00913	0.00000	0.00000	-0.00624	0.00000	0.00000
34337	un	2167747	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
34339	un	2167907	-0.02450	0.00000	0.00000	-0.00043	0.00000	0.00000	-0.00000	0.00000	0.00000
34341	un	2168067	0.15773	0.00000	0.00000	0.13829	0.00000	0.00000	0.16221	0.00000	0.00000
34343	un	2168227	0.02400	0.00000	0.00000	0.01147	0.00000	0.00000	0.02620	0.00000	0.00000
34344	un	2168307	-0.00210	0.00000	0.00000	-0.00056	0.00000	0.00000	0.00491	0.00000	0.00000
34347	un	2168470	-0.03248	0.00000	0.00000	-0.00304	0.00000	0.00000	-0.00462	0.00000	0.00000
34356	un	2169191	-0.02220	0.00000	0.00000	-0.00069	0.00000	0.00000	0.00017	0.00000	0.00000
34365	un	2169751	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
34369	un	2169993	-0.02926	0.00000	0.00000	-0.02963	0.00000	0.00000	-0.03090	0.00000	0.00000
34370	un	2170073	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
34378	un	2170473	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
34398	un	2171995	0.15054	0.00000	0.00000	0.07890	0.00000	0.00000	0.09571	0.00000	0.00000
34399	un	2172075	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34401	un	2172235	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34403	un	2172395	0.07896	0.00000	0.00000	0.00663	0.00000	0.00000	0.00233	0.00000	0.00000
34404	un	2172475	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
34408	un	2172715	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
34409	un	2172795	0.05868	0.00000	0.00000	0.02655	0.00000	0.00000	0.03702	0.00000	0.00000
34413	un	2173115	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
34417	un	2173275	0.09935	0.00000	0.00000	0.05917	0.00000	0.00000	0.05192	0.00000	0.00000
34421	un	2173435	0.22761	0.00000	0.00000	0.22444	0.00000	0.00000	0.25639	0.00000	0.00000
34422	un	2173515	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
34427	un	2173835	-0.03103	0.00000	0.00000	-0.00328	0.00000	0.00000	-0.00333	0.00000	0.00000
34428	un	2173915	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
34429	un	2173995	0.51936	0.00000	0.00000	0.18450	0.00000	0.00000	0.17408	0.00000	0.00000
34430	un	2174075	0.06915	0.00000	0.00000	0.03320	0.00000	0.00000	0.04437	0.00000	0.00000
34433	un	2174316	-0.03058	0.00000	0.00000	-0.00279	0.00000	0.00000	-0.00317	0.00000	0.00000
34434	un	2174396	0.12271	0.00000	0.00000	0.00263	0.00000	0.00000	0.00000	0.00000	0.00000
34442	un	2175036	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34450	un	2175516	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
34466	un	2176396	0.27007	0.00000	0.00000	0.01260	0.00000	0.00000	0.00730	0.00000	0.00000
34468	un	2176556	-0.03108	0.00000	0.00000	-0.00474	0.00000	0.00000	0.00041	0.00000	0.00000
34473	un	2176956	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34481	un	2177517	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34482	un	2177596	0.04922	0.00000	0.00000	0.00334	0.00000	0.00000	0.32052	0.00000	0.00000
34484	un	2177758	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34485	un	2177838	0.08298	0.00000	0.00000	0.08145	0.00000	0.00000	0.09685	0.00000	0.00000
34486	un	2177918	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
34488	un	2178078	0.65652	0.00000	0.00000	0.19566	0.00000	0.00000	0.18341	0.00000	0.00000
34489	un	2178152	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
34491	un	2178324	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.01544	0.00000	0.00000
34492	un	2178404	0.15244	0.00000	0.00000	0.00345	0.00000	0.00000	0.00000	0.00000	0.00000
34493	un	2178484	0.11561	0.00000	0.00000	0.00214	0.00000	0.00000	0.00000	0.00000	0.00000
34496	un	2178724	0.10163	0.00000	0.00000	0.05683	0.00000	0.00000	0.06561	0.00000	0.00000
34516	un	2179924	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
34520	un	2180243	-0.02482	0.00000	0.00000	-0.01661	0.00000	0.00000	-0.01408	0.00000	0.00000
34538	un	2181525	0.13045	0.00000	0.00000	0.00267	0.00000	0.00000	0.00000	0.00000	0.00000
34539	un	2181605	0.28477	0.00000	0.00000	0.01268	0.00000	0.00000	0.00730	0.00000	0.00000
34542	un	2181846	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00036	0.00000	0.00000
34544	un	2182006	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.01223	0.00000	0.00000
34548	un	2182320	0.32151	0.00000	0.00000	0.10225	0.00000	0.00000	0.08697	0.00000	0.00000
34549	un	2182412	0.67384	0.00000	0.00000	0.74454	0.00000	0.00000	0.74328	0.00000	0.00000
34552	un	2182652	-0.02725	0.00000	0.00000	-0.00211	0.00000	0.00000	-0.00324	0.00000	0.00000
34554	un	2182812	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
34556	un	2182972	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34562	un	2183372	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34563	un	2183452	0.15032	0.00000	0.00000	0.00276	0.00000	0.00000	0.00000	0.00000	0.00000
34566	un	2183612	0.12085	0.00000	0.00000	0.01012	0.00000	0.00000	0.02524	0.00000	0.00000
34567	un	2183692	0.19198	0.00000	0.00000	0.16185	0.00000	0.00000	0.15465	0.00000	0.00000
34574	un	2184012	0.21225	0.00000	0.00000	0.00988	0.00000	0.00000	0.00581	0.00000	0.00000
34575	un	2184092	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
34580	un	2184412	0.16073	0.00000	0.00000	0.08869	0.00000	0.00000	0.10143	0.00000	0.00000
34584	un	2184731	0.01356	0.00000	0.00000	0.00394	0.00000	0.00000	0.01258	0.00000	0.00000
34592	un	2185373	-0.02450	0.00000	0.00000	-0.00043	0.00000	0.00000	-0.00000	0.00000	0.00000
34594	un	2185533	0.15855	0.00000	0.00000	0.00348	0.00000	0.00000	0.00000	0.00000	0.00000
34595	un	2185613	-0.02920	0.00000	0.00000	-0.01796	0.00000	0.00000	-0.00543	0.00000	0.00000
34596	un	2185693	0.32510	0.00000	0.00000	0.01634	0.00000	0.00000	0.00943	0.00000	0.00000
34600	un	2185933	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
34605	un	2186173	0.14303	0.00000	0.00000	0.02242	0.00000	0.00000	0.01154	0.00000	0.00000
34607	un	2186333	-0.01059	0.00000	0.00000	-0.00755	0.00000	0.00000	-0.00071	0.00000	0.00000
34612	un	2186573	0.12204	0.00000	0.00000	0.07500	0.00000	0.00000	0.08450	0.00000	0.00000
34621	un	2187133	-0.02155	0.00000	0.00000	-0.01774	0.00000	0.00000	-0.01857	0.00000	0.00000
34624	un	2187293	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
34625	un	2187373	-0.00200	0.00000	0.00000	-0.00107	0.00000	0.00000	0.00398	0.00000	0.00000
34626	un	2187453	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
34631	un	2187773	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34633	un	2187933	0.27381	0.00000	0.00000	0.01262	0.00000	0.00000	0.00730	0.00000	0.00000
34640	un	2188253	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34650	un	2188975	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34657	un	2189455	0.03021	0.00000	0.00000	0.00109	0.00000	0.00000	-0.00117	0.00000	0.00000
34664	un	2189935	-0.02455	0.00000	0.00000	-0.00042	0.00000	0.00000	-0.00000	0.00000	0.00000
34670	un	2190335	0.09482	0.00000	0.00000	0.03211	0.00000	0.00000	0.04702	0.00000	0.00000
34672	un	2190495	0.32912	0.00000	0.00000	0.02434	0.00000	0.00000	0.01824	0.00000	0.00000
34677	un	2190895	0.24719	0.00000	0.00000	0.21898	0.00000	0.00000	0.21057	0.00000	0.00000
34679	un	2190975	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
34684	un	2191375	0.05772	0.00000	0.00000	0.03888	0.00000	0.00000	0.05945	0.00000	0.00000
34687	un	2191619	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
34690	un	2191859	-0.03593	0.00000	0.00000	-0.00389	0.00000	0.00000	-0.00476	0.00000	0.00000
34699	un	2192339	-0.02770	0.00000	0.00000	-0.00046	0.00000	0.00000	0.00000	0.00000	0.00000
34706	un	2192820	0.14545	0.00000	0.00000	0.00274	0.00000	0.00000	0.00000	0.00000	0.00000
34708	un	2192900	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
34710	un	2192980	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
34712	un	2193060	0.14052	0.00000	0.00000	0.00272	0.00000	0.00000	0.00000	0.00000	0.00000
34713	un	2193140	0.15689	0.00000	0.00000	0.00981	0.00000	0.00000	0.01611	0.00000	0.00000
34715	un	2193300	0.30990	0.00000	0.00000	0.07114	0.00000	0.00000	0.06097	0.00000	0.00000
34720	un	2193540	0.06563	0.00000	0.00000	0.06737	0.00000	0.00000	0.07099	0.00000	0.00000
34726	un	2193944	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34729	un	2194104	0.21284	0.00000	0.00000	0.02024	0.00000	0.00000	0.01465	0.00000	0.00000
34732	un	2194184	0.01236	0.00000	0.00000	0.00601	0.00000	0.00000	0.00359	0.00000	0.00000
34747	un	2195147	0.22806	0.00000	0.00000	0.15961	0.00000	0.00000	0.17322	0.00000	0.00000
34750	un	2195227	0.04480	0.00000	0.00000	0.01040	0.00000	0.00000	0.01706	0.00000	0.00000
34751	un	2195307	0.18203	0.00000	0.00000	0.00358	0.00000	0.00000	0.00000	0.00000	0.00000
34755	un	2195547	0.15855	0.00000	0.00000	0.00348	0.00000	0.00000	0.00000	0.00000	0.00000
34768	un	2196348	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34775	un	2196829	0.10005	0.00000	0.00000	0.03573	0.00000	0.00000	0.04317	0.00000	0.00000
34776	un	2196909	-0.03036	0.00000	0.00000	-0.03084	0.00000	0.00000	-0.03180	0.00000	0.00000
34779	un	2197150	0.29059	0.00000	0.00000	0.26778	0.00000	0.00000	0.29194	0.00000	0.00000
34782	un	2197390	0.18444	0.00000	0.00000	0.18561	0.00000	0.00000	0.20773	0.00000	0.00000
34785	un	2197550	0.62434	0.00000	0.00000	0.14050	0.00000	0.00000	0.16176	0.00000	0.00000
34790	un	2197792	-0.03642	0.00000	0.00000	-0.00906	0.00000	0.00000	-0.01027	0.00000	0.00000
34796	un	2198114	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
34797	un	2198194	-0.02196	0.00000	0.00000	-0.00151	0.00000	0.00000	-0.00327	0.00000	0.00000
34806	un	2198754	-0.03013	0.00000	0.00000	-0.01822	0.00000	0.00000	-0.02039	0.00000	0.00000
34810	un	2198914	0.16339	0.00000	0.00000	0.00995	0.00000	0.00000	0.00501	0.00000	0.00000
34813	un	2199154	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
34814	un	2199234	0.50568	0.00000	0.00000	0.09311	0.00000	0.00000	0.12058	0.00000	0.00000
34823	un	2199883	0.26917	0.00000	0.00000	0.06735	0.00000	0.00000	0.09337	0.00000	0.00000
34826	un	2200123	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
34830	un	2200363	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
34833	un	2200603	0.13233	0.00000	0.00000	0.00763	0.00000	0.00000	0.00377	0.00000	0.00000
34843	un	2201407	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
34847	un	2201647	0.01411	0.00000	0.00000	0.01157	0.00000	0.00000	0.00442	0.00000	0.00000
34850	un	2201887	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
34851	un	2201967	0.16162	0.00000	0.00000	0.08514	0.00000	0.00000	0.09589	0.00000	0.00000
34852	un	2202047	-0.01249	0.00000	0.00000	-0.00210	0.00000	0.00000	-0.00558	0.00000	0.00000
34859	un	2202534	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
34864	un	2202934	0.19805	0.00000	0.00000	0.02264	0.00000	0.00000	0.01578	0.00000	0.00000
34868	un	2203094	0.26026	0.00000	0.00000	0.03121	0.00000	0.00000	0.02211	0.00000	0.00000
34876	un	2203650	-0.01254	0.00000	0.00000	-0.00061	0.00000	0.00000	0.00277	0.00000	0.00000
34882	un	2203978	0.24586	0.00000	0.00000	0.01009	0.00000	0.00000	0.00581	0.00000	0.00000
34884	un	2204058	-0.01400	0.00000	0.00000	-0.00075	0.00000	0.00000	0.00071	0.00000	0.00000
34892	un	2204538	0.04720	0.00000	0.00000	0.00174	0.00000	0.00000	-0.00130	0.00000	0.00000
34893	un	2204617	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
34895	un	2204699	0.11347	0.00000	0.00000	0.00213	0.00000	0.00000	0.00000	0.00000	0.00000
34897	un	2204859	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
34898	un	2204939	-0.03538	0.00000	0.00000	-0.00851	0.00000	0.00000	-0.00995	0.00000	0.00000
34902	un	2205179	0.11984	0.00000	0.00000	0.00216	0.00000	0.00000	0.00000	0.00000	0.00000
34905	un	2205259	0.11347	0.00000	0.00000	0.00213	0.00000	0.00000	-0.00083	0.00000	0.00000
34909	un	2205579	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	-0.00084	0.00000	0.00000
34910	un	2205659	0.27381	0.00000	0.00000	0.01262	0.00000	0.00000	0.00730	0.00000	0.00000
34911	un	2205739	-0.03545	0.00000	0.00000	-0.02758	0.00000	0.00000	-0.00924	0.00000	0.00000
34918	un	2206219	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
34927	un	2206784	0.18203	0.00000	0.00000	0.00358	0.00000	0.00000	0.05316	0.00000	0.00000
34931	un	2206943	0.00956	0.00000	0.00000	0.00758	0.00000	0.00000	0.01338	0.00000	0.00000
34932	un	2207023	0.12784	0.00000	0.00000	0.02578	0.00000	0.00000	0.04835	0.00000	0.00000
34937	un	2207346	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
34943	un	2207748	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
34944	un	2207830	0.03499	0.00000	0.00000	0.00121	0.00000	0.00000	0.01019	0.00000	0.00000
34950	un	2208230	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
34951	un	2208310	-0.01637	0.00000	0.00000	-0.01125	0.00000	0.00000	-0.00509	0.00000	0.00000
34953	un	2208390	0.08470	0.00000	0.00000	0.02733	0.00000	0.00000	0.03864	0.00000	0.00000
34956	un	2208630	0.04584	0.00000	0.00000	0.03414	0.00000	0.00000	0.04024	0.00000	0.00000
34965	un	2209188	0.05154	0.00000	0.00000	0.05263	0.00000	0.00000	0.05394	0.00000	0.00000
34975	un	2209752	-0.00283	0.00000	0.00000	-0.00277	0.00000	0.00000	0.00920	0.00000	0.00000
34979	un	2210072	0.04614	0.00000	0.00000	0.00522	0.00000	0.00000	0.01932	0.00000	0.00000
34985	un	2210472	0.18328	0.00000	0.00000	0.13570	0.00000	0.00000	0.12416	0.00000	0.00000
34988	un	2210712	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
34989	un	2210792	0.02795	0.00000	0.00000	0.02281	0.00000	0.00000	0.01799	0.00000	0.00000
34990	un	2210872	0.03859	0.00000	0.00000	0.02574	0.00000	0.00000	0.03740	0.00000	0.00000
34993	un	2210952	0.33367	0.00000	0.00000	0.30169	0.00000	0.00000	0.29006	0.00000	0.00000
34996	un	2211192	0.11794	0.00000	0.00000	0.05031	0.00000	0.00000	0.06566	0.00000	0.00000
35004	un	2211753	0.14545	0.00000	0.00000	0.00274	0.00000	0.00000	0.00000	0.00000	0.00000
35008	un	2212073	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
35013	un	2212479	0.17630	0.00000	0.00000	0.00355	0.00000	0.00000	0.00000	0.00000	0.00000
35014	un	2212559	-0.02754	0.00000	0.00000	-0.00049	0.00000	0.00000	-0.00000	0.00000	0.00000
35017	un	2212719	-0.03148	0.00000	0.00000	-0.00053	0.00000	0.00000	0.00000	0.00000	0.00000
35019	un	2212879	-0.02481	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
35020	un	2212959	0.13233	0.00000	0.00000	0.00763	0.00000	0.00000	0.00377	0.00000	0.00000
35033	un	2213599	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
35034	un	2213679	0.11491	0.00000	0.00000	0.11275	0.00000	0.00000	0.11029	0.00000	0.00000
35035	un	2213759	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
35036	un	2213839	0.04604	0.00000	0.00000	0.02072	0.00000	0.00000	0.03194	0.00000	0.00000
35040	un	2214081	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
35042	un	2214241	-0.02926	0.00000	0.00000	-0.01091	0.00000	0.00000	0.00286	0.00000	0.00000
35044	un	2214402	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
35047	un	2214642	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
35052	un	2215046	0.21970	0.00000	0.00000	0.07148	0.00000	0.00000	0.09356	0.00000	0.00000
35054	un	2215206	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.01223	0.00000	0.00000
35055	un	2215286	-0.02201	0.00000	0.00000	-0.02242	0.00000	0.00000	-0.02017	0.00000	0.00000
35056	un	2215366	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
35061	un	2215767	0.28115	0.00000	0.00000	0.01266	0.00000	0.00000	0.00530	0.00000	0.00000
35063	un	2215927	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
35066	un	2216087	0.37952	0.00000	0.00000	0.03067	0.00000	0.00000	0.02299	0.00000	0.00000
35072	un	2216487	0.69056	0.00000	0.00000	0.38617	0.00000	0.00000	0.40457	0.00000	0.00000
